newspaper,person,name_variation,page_number,date,url,previous page
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,225,"22/05/2018, TERÇA-FEIRA, PÁGINA a14",https://acervo.estadao.com.br/pagina/#!/20180522-45507-spo-13-mrt-a14-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=225
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,225,"30/09/2016, SEXTA-FEIRA, PÁGINA c9",https://acervo.estadao.com.br/pagina/#!/20160930-44908-nac-48-cd2-c9-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=225
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,225,"01/12/2010, QUARTA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20101201-42778-nac-3-edi-a3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=225
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,225,"02/12/2010, QUINTA-FEIRA, PÁGINA a2",https://acervo.estadao.com.br/pagina/#!/20101202-42779-spo-2-opi-a2-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=225
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"22/08/2011, SEGUNDA-FEIRA, PÁGINA a7",https://acervo.estadao.com.br/pagina/#!/20110822-43042-spo-7-pol-a7-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"22/08/2011, SEGUNDA-FEIRA, PÁGINA a7",https://acervo.estadao.com.br/pagina/#!/20110822-43042-nac-7-pol-a7-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"03/04/2011, DOMINGO, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20110403-42901-spo-52-cid-c4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"16/08/2011, TERÇA-FEIRA, PÁGINA a2",https://acervo.estadao.com.br/pagina/#!/20110816-43036-nac-2-opi-a2-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"13/11/2010, SÁBADO, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20101113-42760-spo-3-edi-a3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"24/04/2010, SÁBADO, PÁGINA d12",https://acervo.estadao.com.br/pagina/#!/20100424-42557-spo-112-cd2-d12-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"18/04/2010, DOMINGO, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20100418-42551-spo-3-edi-a3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"17/10/2010, DOMINGO, PÁGINA ce12",https://acervo.estadao.com.br/pagina/#!/20101017-42733-nac-92-emp-ce12-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"08/10/2010, SEXTA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20101008-42724-nac-43-cid-c3-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,226,"29/03/2010, SEGUNDA-FEIRA, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20100329-42531-spo-37-cid-c4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=226
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"09/02/2010, TERÇA-FEIRA, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20100209-42483-nac-40-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"06/02/2010, SÁBADO, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20100206-42480-spo-54-cid-c4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"06/01/2012, SEXTA-FEIRA, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20120106-43179-spo-30-cid-c4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"17/12/2011, SÁBADO, PÁGINA a26",https://acervo.estadao.com.br/pagina/#!/20111217-43159-nac-25-ger-a26-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"02/02/2012, QUINTA-FEIRA, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20120202-43206-spo-36-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"09/02/2012, QUINTA-FEIRA, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20120209-43213-nac-41-cid-c4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"09/02/2012, QUINTA-FEIRA, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20120209-43213-spo-43-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"18/01/2012, QUARTA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20120118-43191-nac-3-edi-a3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"18/01/2012, QUARTA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20120118-43191-spo-3-edi-a3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,227,"22/01/2012, DOMINGO, PÁGINA ce10",https://acervo.estadao.com.br/pagina/#!/20120122-43195-nac-72-emp-ce10-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=227
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,228,"22/05/2011, DOMINGO, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20110522-42950-spo-45-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=228
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,228,"22/05/2011, DOMINGO, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20110522-42950-nac-45-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=228
