newspaper,person,name_variation,page_number,date,url,previous page
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"07/10/2014, TERÇA-FEIRA, PÁGINA h12",https://acervo.estadao.com.br/pagina/#!/20141007-44184-spo-62-pol-h12-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"10/09/2019, TERÇA-FEIRA, PÁGINA b9",https://acervo.estadao.com.br/pagina/#!/20190910-45983-spo-25-eco-b9-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"10/09/2019, TERÇA-FEIRA, PÁGINA b9",https://acervo.estadao.com.br/pagina/#!/20190910-45983-nac-25-eco-b9-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"12/06/2019, QUARTA-FEIRA, PÁGINA b7",https://acervo.estadao.com.br/pagina/#!/20190612-45893-spo-27-eco-b7-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"12/06/2019, QUARTA-FEIRA, PÁGINA b7",https://acervo.estadao.com.br/pagina/#!/20190612-45893-nac-27-eco-b7-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"11/07/2016, SEGUNDA-FEIRA, PÁGINA c5",https://acervo.estadao.com.br/pagina/#!/20160711-44827-nac-34-cd2-c5-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"11/07/2016, SEGUNDA-FEIRA, PÁGINA c5",https://acervo.estadao.com.br/pagina/#!/20160711-44827-spo-34-cd2-c5-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"23/11/2010, TERÇA-FEIRA, PÁGINA c2",https://acervo.estadao.com.br/pagina/#!/20101123-42770-spo-37-cid-c2-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"23/11/2010, TERÇA-FEIRA, PÁGINA c2",https://acervo.estadao.com.br/pagina/#!/20101123-42770-nac-37-cid-c2-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,88,"04/08/2011, QUINTA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20110804-43024-spo-3-edi-a3-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=88
