newspaper,person,name_variation,page_number,date,url,previous page
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"09/09/2010, QUINTA-FEIRA, PÁGINA co4",https://acervo.estadao.com.br/pagina/#!/20100909-42695-nac-72-opr-co4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"02/09/2010, QUINTA-FEIRA, PÁGINA co1",https://acervo.estadao.com.br/pagina/#!/20100902-42688-spo-86-opr-co1-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"02/09/2010, QUINTA-FEIRA, PÁGINA co1",https://acervo.estadao.com.br/pagina/#!/20100902-42688-nac-83-opr-co1-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"11/09/2010, SÁBADO, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20100911-42697-spo-111-cd2-d8-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"11/09/2010, SÁBADO, PÁGINA d16",https://acervo.estadao.com.br/pagina/#!/20100911-42697-spo-119-cd2-d16-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"11/09/2010, SÁBADO, PÁGINA d16",https://acervo.estadao.com.br/pagina/#!/20100911-42697-nac-117-cd2-d16-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,380,"11/09/2010, SÁBADO, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20100911-42697-nac-109-cd2-d8-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=380
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"20/01/2011, QUINTA-FEIRA, PÁGINA co2",https://acervo.estadao.com.br/pagina/#!/20110120-42828-nac-54-opr-co2-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"30/01/2011, DOMINGO, PÁGINA e3",https://acervo.estadao.com.br/pagina/#!/20110130-42838-spo-149-esp-e3-not/busca/NASCIMENTO,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"10/01/2011, SEGUNDA-FEIRA, PÁGINA d5",https://acervo.estadao.com.br/pagina/#!/20110110-42818-nac-33-cd2-d5-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"03/01/2011, SEGUNDA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20110103-42811-nac-23-cid-c3-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"15/01/2011, SÁBADO, PÁGINA d4",https://acervo.estadao.com.br/pagina/#!/20110115-42823-spo-76-cd2-d4-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"20/09/2011, TERÇA-FEIRA, PÁGINA a2",https://acervo.estadao.com.br/pagina/#!/20110920-43071-spo-2-opi-a2-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"30/09/2011, SEXTA-FEIRA, PÁGINA c6",https://acervo.estadao.com.br/pagina/#!/20110930-43081-nac-42-cid-c6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"10/09/2011, SÁBADO, PÁGINA ci6",https://acervo.estadao.com.br/pagina/#!/20110910-43061-spo-71-imo-ci6-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"24/05/2011, TERÇA-FEIRA, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20110524-42952-nac-41-cd2-d8-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,381,"18/05/2011, QUARTA-FEIRA, PÁGINA d10",https://acervo.estadao.com.br/pagina/#!/20110518-42946-spo-51-cd2-d10-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=381
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"28/09/2010, TERÇA-FEIRA, PÁGINA h16",https://acervo.estadao.com.br/pagina/#!/20100928-42714-nac-67-epl-h16-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"04/09/2010, SÁBADO, PÁGINA d14",https://acervo.estadao.com.br/pagina/#!/20100904-42690-spo-82-cd2-d14-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"04/09/2010, SÁBADO, PÁGINA d11",https://acervo.estadao.com.br/pagina/#!/20100904-42690-spo-79-cd2-d11-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"04/09/2010, SÁBADO, PÁGINA d14",https://acervo.estadao.com.br/pagina/#!/20100904-42690-nac-82-cd2-d14-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"04/09/2010, SÁBADO, PÁGINA d11",https://acervo.estadao.com.br/pagina/#!/20100904-42690-nac-79-cd2-d11-not/busca/Nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
estadao,Carlos Fernando da Costa Almeida de Paiva Nascimento,Carlos+Nascimento,382,"30/07/2010, SEXTA-FEIRA, PÁGINA a19",https://acervo.estadao.com.br/pagina/#!/20100730-42654-spo-18-ger-a19-not/busca/nascimento,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Nascimento&decade=2010%7C2010&page=382
